employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,year_competency,avg_competency_score
EMP100487,2.0,2024,JOKO LUKMAN,777470,4,3,6,5,4,2,2,4,3,24,73,47,ID,Influencer-Dominant,ENTP,106.0,25.0,2,2024,2.4444444444444446
EMP100488,1.0,2024,LUTHFI PRATAMA,575047,3,1,3,6,2,2,2,2,5,64,95,95,DI,Dominant-Influencer,ENTJ,126.0,44.0,10,2024,1.2
EMP100489,4.0,2024,VANIA ADI SETIAWAN,404889,2,2,1,5,5,1,2,3,4,12,57,36,DS,Dominant-Steadiness,ISTP,124.0,21.0,2,2024,4.111111111111111
EMP100490,4.0,2024,CAHYO SUHARTO,876642,1,1,5,5,3,1,2,3,5,44,33,61,CI,Conscientious-Influencer,ESFJ,80.0,31.0,4,2024,3.6
EMP100491,4.0,2024,GITA ANGGARA,373972,1,1,3,6,5,2,1,1,4,85,92,76,ID,Influencer-Dominant,ENFP,89.0,26.0,8,2024,3.6
EMP100492,3.0,2024,AHMAD LESTARI HANDAYANI,133776,4,1,4,6,3,3,1,4,2,74,41,55,DC,Dominant-Conscientious,ISTJ,90.0,31.0,9,2024,2.7
EMP100493,3.0,2024,NURLITA WIJAYA,387766,3,1,6,5,3,2,1,4,4,47,71,81,CD,Conscientious-Dominant,ESFJ,112.0,25.0,2,2024,3.125
EMP100494,3.0,2024,DWI MAHARDIKA ANGGARA,597410,1,4,4,3,1,2,2,1,3,30,41,44,IS,Influencer-Steadiness,INTJ,95.0,24.0,6,2024,3.1
EMP100495,3.0,2024,GITA GANESHA ZULFIKAR,169722,1,3,4,3,5,3,2,3,3,64,29,32,DI,Dominant-Influencer,ISTP,81.0,27.0,8,2024,2.9
EMP100496,3.0,2024,INTAN WIJAYA PRATOMO,896918,2,2,1,4,2,3,2,1,5,74,43,81,SI,Steadiness-Influencer,ISTP,,,4,2024,2.875
EMP100497,4.0,2024,OKA SYAHPUTRA,629244,1,1,4,2,1,2,3,3,4,38,67,23,NAN,Steadiness-Conscientious,INTP,87.0,31.0,5,2024,4.0
EMP100498,5.0,2024,FITRI SITUMORANG,983548,1,1,4,1,5,2,2,4,4,58,65,99,IS,Influencer-Steadiness,ENTJ,80.0,41.0,9,2024,4.6
EMP100499,4.0,2024,ADIT HERLAMBANG,579047,1,3,2,4,1,1,1,3,3,43,27,24,CS,Conscientious-Steadiness,ISFJ,,,7,2024,3.6
EMP100500,4.0,2024,YOGA MAHARDIKA GUNAWAN,848425,3,3,6,3,5,3,1,4,2,16,71,39,DC,Dominant-Conscientious,ENFP,117.0,27.0,3,2024,3.9
EMP100501,2.0,2024,RIFQI RACHMAN SANTOSO,940942,1,3,5,5,4,3,1,4,6,36,34,54,CD,Conscientious-Dominant,ENFP,122.0,25.0,9,2024,2.0
EMP100502,3.0,2024,WAHYU HASIBUAN,753133,2,2,6,5,5,3,2,4,5,59,55,68,CD,Conscientious-Dominant,ESTJ,81.0,13.0,2,2024,3.0
EMP100503,,2024,PRASETYO GANESHA RAMADHAN,125536,4,3,4,2,1,3,1,2,4,44,32,78,CS,Conscientious-Steadiness,INTP,86.0,40.0,4,2024,1.9
EMP100504,2.0,2024,KARTIKA HALIM GINTING,809245,3,2,2,6,5,3,2,1,2,47,23,21,CD,Conscientious-Dominant,ENTJ,113.0,23.0,6,2024,2.0
EMP100505,3.0,2024,INTAN PRAMUDITA MAULIDA,741605,1,1,5,2,4,3,3,3,6,66,89,78,CD,Conscientious-Dominant,ENTJ,98.0,32.0,5,2024,3.375
EMP100506,4.0,2024,CAHYO IQBAL SUHARTO,749189,2,3,1,1,3,1,1,4,6,82,93,89,DC,Dominant-Conscientious,INTJ,102.0,20.0,8,2024,4.0
EMP100507,4.0,2024,DEWI RAHMAWATI,878742,2,1,1,5,3,3,2,3,6,44,68,65,DS,Dominant-Steadiness,INFJ,81.0,32.0,10,2024,3.8
EMP100508,1.0,2024,SARI NABILA HALIM,125862,4,4,3,3,4,2,1,4,3,41,89,20,DI,Dominant-Influencer,ENTJ,107.0,26.0,5,2024,1.4444444444444444
EMP100509,3.0,2024,ZAKI TRI LESTARI,431599,2,4,1,1,2,3,2,2,2,47,81,55,NAN,Steadiness-Conscientious,ISFP,85.0,22.0,1,2024,3.0
EMP100510,2.0,2024,RIZKY LESTARI SITUMORANG,384721,2,1,4,3,4,3,2,2,6,46,35,66,CD,Conscientious-Dominant,INTP,82.0,23.0,6,2024,1.8888888888888888
EMP100511,4.0,2024,NUGROHO SAPUTRA,370041,2,1,5,1,2,2,3,1,3,29,59,93,SD,Steadiness-Dominant,NAN,135.0,31.0,8,2024,4.166666666666667
EMP100512,4.0,2024,VALDO GINTING,923589,3,4,2,6,4,3,3,2,5,52,31,72,SC,Steadiness-Conscientious,ISFJ,101.0,19.0,6,2024,3.7777777777777777
EMP100513,2.0,2024,NABILA FADILLAH SETIAWAN,450065,1,1,6,6,1,1,3,1,2,59,26,33,DC,Dominant-Conscientious,ENTP,109.0,29.0,9,2024,1.6666666666666667
EMP100514,3.0,2024,FITRI SAPUTRA YULIANTO,844504,2,4,4,5,4,2,3,2,1,64,43,85,ID,Influencer-Dominant,NAN,91.0,28.0,9,2024,3.0
EMP100515,,2024,CAHYO HANDAYANI,509749,1,3,3,3,5,1,1,3,6,65,74,81,CS,Conscientious-Steadiness,INFJ,82.0,24.0,8,2024,3.7777777777777777
EMP100516,4.0,2024,YOGA NUGROHO,815764,2,2,1,6,2,1,1,3,4,37,83,34,DI,Dominant-Influencer,ESTP,100.0,14.0,5,2024,4.1
EMP100517,2.0,2024,RENDRA WIBOWO,748583,4,3,6,4,1,2,3,2,3,27,56,48,IC,Influencer-Conscientious,ISTP,,,3,2024,2.2
EMP100518,2.0,2024,HANA ERLANGGA GUNAWAN,250311,1,3,1,6,3,1,3,3,5,83,71,78,SI,Steadiness-Influencer,ENTJ,92.0,31.0,3,2024,2.3
EMP100519,3.0,2024,TEGUH INDRAWAN,782845,2,3,5,6,1,1,2,4,1,56,34,53,CI,Conscientious-Influencer,NAN,131.0,27.0,6,2024,3.3
EMP100520,3.0,2024,RIFQI KUSUMA WIBOWO,265403,3,1,1,1,1,3,2,3,3,74,95,44,SI,Steadiness-Influencer,ENFJ,86.0,28.0,5,2024,3.1
EMP100521,3.0,2024,NADIA GUNAWAN,928685,2,3,2,6,2,3,3,1,6,35,60,62,SI,Steadiness-Influencer,ESFP,100.0,34.0,7,2024,2.9
EMP100522,3.0,2024,NABILA YUDHISTIRA SALSABILA,963792,1,1,6,4,5,1,3,3,5,63,70,71,CI,Conscientious-Influencer,INFJ,,,8,2024,2.7777777777777777
EMP100523,3.0,2024,INDRA ADI HARTANTO,926943,3,1,4,1,1,3,3,1,4,33,86,23,SC,Steadiness-Conscientious,INTP,134.0,25.0,2,2024,2.625
EMP100524,3.0,2024,HADI NUGROHO,214245,2,2,2,1,4,2,3,3,2,23,73,84,CI,Conscientious-Influencer,NAN,94.0,25.0,2,2024,2.8
EMP100525,3.0,2024,UMAR FAUZIAH,505954,4,1,4,3,4,2,2,4,6,79,99,79,DI,Dominant-Influencer,ESFJ,105.0,28.0,1,2024,3.0
EMP100526,4.0,2024,KARTIKA MAULANA,497248,4,1,5,3,3,2,3,4,6,82,27,31,DS,Dominant-Steadiness,INTP,96.0,29.0,8,2024,4.1
EMP100527,4.0,2024,RENDRA SITUMORANG,420241,3,4,6,6,2,2,2,4,5,50,77,58,SD,Steadiness-Dominant,ISTP,133.0,35.0,4,2024,4.375
EMP100528,2.0,2024,LESTARI SUHARTO,657020,3,4,5,2,4,3,1,3,3,18,29,20,SC,Steadiness-Conscientious,INTJ,85.0,37.0,1,2024,1.7777777777777777
EMP100529,4.0,2024,ANISA LUKMAN,868144,2,4,4,1,2,2,1,1,1,46,52,33,ID,Influencer-Dominant,ENTJ,108.0,24.0,3,2024,3.8
EMP100530,3.0,2024,RIZKI LESTARI SUHARTO,567757,2,2,2,4,1,2,3,2,1,56,81,64,ID,Influencer-Dominant,INTJ,,,4,2024,3.3333333333333335
EMP100531,3.0,2024,BELLA ERLANGGA PRATAMA,286789,4,4,1,2,5,2,3,1,2,1,31,87,SD,Steadiness-Dominant,ISTP,,27.0,5,2024,3.0
EMP100532,2.0,2024,UMAR BASKARA GUNAWAN,265182,3,1,2,1,4,2,1,1,3,41,61,53,CI,Conscientious-Influencer,ISFJ,,25.0,10,2024,1.75
EMP100533,,2024,FAJAR ANANDA,208101,1,3,1,4,5,1,3,4,6,19,52,31,SI,Steadiness-Influencer,INFJ,,,8,2024,1.0
EMP100534,3.0,2024,RAMA KURNIAWAN,280618,4,1,4,6,2,3,2,3,6,20,54,79,SC,Steadiness-Conscientious,ESFJ,103.0,17.0,4,2024,2.8
EMP100535,3.0,2024,WAHYU NABILA SAPUTRA,448793,2,3,6,2,5,3,2,3,1,57,34,81,CI,Conscientious-Influencer,ISFJ,132.0,27.0,9,2024,3.0
EMP100536,2.0,2024,EKO GUNAWAN,354263,4,4,5,5,5,3,2,1,1,79,23,60,SC,Steadiness-Conscientious,ISFP,121.0,19.0,9,2024,2.0
EMP100537,3.0,2024,IMAN YULIANTO,641586,2,1,2,6,1,2,1,3,2,34,36,62,NAN,Conscientious-Steadiness,ISFP,100.0,25.0,1,2024,3.2
EMP100538,4.0,2024,MAYA GUNAWAN,761826,2,1,2,6,3,2,2,4,4,39,33,77,SI,Steadiness-Influencer,NAN,126.0,33.0,2,2024,4.25
EMP100539,3.0,2024,TEGUH DHARMA INDRAWAN,632475,3,3,4,6,5,3,1,4,2,21,22,96,CI,Conscientious-Influencer,ESFJ,94.0,40.0,6,2024,2.875
EMP100540,4.0,2024,ANISA HALIM RAMADHAN,179922,2,2,3,3,2,1,3,3,5,47,43,44,DS,Dominant-Steadiness,ENTP,106.0,26.0,1,2024,4.2
EMP100541,3.0,2024,DINDA CANDRA PAMUNGKAS,585878,3,1,6,6,5,2,2,4,1,30,87,67,DI,Dominant-Influencer,ENFJ,115.0,22.0,6,2024,3.125
EMP100542,4.0,2024,AHMAD SITUMORANG,108424,3,1,2,5,3,3,3,2,6,78,97,76,DS,Dominant-Steadiness,ENTP,131.0,26.0,7,2024,3.857142857142857
EMP100543,2.0,2024,TEGUH FADILLAH RAMADHAN,514092,3,2,4,1,4,2,3,4,2,57,39,74,IS,Influencer-Steadiness,NAN,85.0,41.0,5,2024,2.0
EMP100544,5.0,2024,CITRA PUTRA,512663,4,2,5,4,1,1,3,3,2,50,87,25,DI,Dominant-Influencer,INTP,,,8,2024,4.8
EMP100545,4.0,2024,ADIT FIRMANSYAH,424202,1,2,4,4,4,2,1,4,6,54,71,77,IC,Influencer-Conscientious,ESTJ,,,10,2024,4.0
EMP100546,4.0,2024,NADIA SAPUTRA KUSUMA,767202,2,4,4,5,1,1,3,4,5,77,31,62,ID,Influencer-Dominant,ESTP,136.0,23.0,6,2024,4.2
EMP100547,4.0,2024,NABILA ANGGARA,508164,4,1,3,3,1,2,1,2,1,28,84,57,CI,Conscientious-Influencer,ISFJ,134.0,27.0,9,2024,4.111111111111111
EMP100548,3.0,2024,FAJAR SUHARTO,452688,4,4,2,4,1,1,2,3,3,88,74,68,IS,Influencer-Steadiness,ESTP,,,8,2024,3.3333333333333335
EMP100549,4.0,2024,LESTARI AJI SUBEKTI,559744,1,3,4,4,2,1,3,4,3,22,78,64,IC,Influencer-Conscientious,INTP,,,8,2024,3.7777777777777777
EMP100550,1.0,2024,HADI HARTANTO,391464,3,1,3,3,3,2,2,3,5,68,72,69,IC,Influencer-Conscientious,ENFJ,109.0,20.0,5,2024,1.25
EMP100551,3.0,2024,MAHENDRA AJI PERMADI,124271,3,4,1,2,5,3,3,3,2,33,38,35,SD,Steadiness-Dominant,INTJ,109.0,35.0,1,2024,3.111111111111111
EMP100552,4.0,2024,VANIA SYAHPUTRA,394697,4,3,3,5,3,1,3,1,3,69,88,23,SI,Steadiness-Influencer,ENTJ,137.0,27.0,1,2024,4.0
EMP100553,3.0,2024,LESTARI KURNIAWAN,989565,3,2,2,3,4,1,2,1,1,31,24,94,CI,Conscientious-Influencer,ENTP,107.0,29.0,3,2024,3.111111111111111
EMP100554,3.0,2024,INTAN SAPUTRA,233259,4,1,4,4,5,3,3,1,2,83,39,93,SC,Steadiness-Conscientious,ENFJ,,,2,2024,3.0
EMP100555,4.0,2024,RANI ANUGRAH RIDWAN,236227,4,4,6,5,2,1,1,1,5,2,89,68,IS,Influencer-Steadiness,ENFP,99.0,25.0,5,2024,4.111111111111111
EMP100556,4.0,2024,HADI ROHMAN,110531,3,1,2,5,5,2,1,3,4,61,81,37,CD,Conscientious-Dominant,ENTJ,107.0,30.0,2,2024,4.125
EMP100557,4.0,2024,RIZKA SUBEKTI,442226,2,1,1,6,4,2,2,2,1,59,71,49,CD,Conscientious-Dominant,ESTJ,102.0,28.0,1,2024,3.875
EMP100558,5.0,2024,JOKO KURNIAWAN,881556,3,1,6,2,2,2,1,4,4,79,36,20,CS,Conscientious-Steadiness,ISTJ,,29.0,10,2024,4.8
EMP100559,3.0,2024,AYUNDA ANGGARA,293095,3,2,6,6,5,3,2,4,2,26,79,88,CI,Conscientious-Influencer,ISFP,133.0,22.0,10,2024,3.0
EMP100560,4.0,2024,ADIT ZULFIKAR HIDAYAT,473938,3,4,1,6,4,2,2,1,2,63,46,55,IC,Influencer-Conscientious,ENTP,137.0,16.0,7,2024,4.111111111111111
EMP100561,3.0,2024,VALDO SANTOSO,689781,3,4,6,5,3,1,1,1,3,0,68,92,SC,Steadiness-Conscientious,ESFP,82.0,29.0,7,2024,3.2222222222222223
EMP100562,,2024,UTAMI SUHARTO,666114,1,2,1,6,4,3,1,4,4,24,67,42,DC,Dominant-Conscientious,ENTP,89.0,26.0,1,2024,3.7777777777777777
EMP100563,3.0,2024,DINDA MAULIDA,347632,3,2,2,3,5,2,2,2,4,9,42,70,DC,Dominant-Conscientious,NAN,105.0,33.0,1,2024,2.6666666666666665
EMP100564,4.0,2024,MAYA CANDRA LUKMAN,394860,2,4,2,2,3,2,3,4,3,27,41,78,NAN,Influencer-Dominant,INFP,104.0,16.0,6,2024,3.9
EMP100565,3.0,2024,ANISA PRAMUDITA MAULANA,911583,2,1,3,5,3,2,3,1,2,28,41,85,SI,Steadiness-Influencer,INTP,119.0,29.0,10,2024,3.2
EMP100566,4.0,2024,RENDRA SETIAWAN,661335,1,1,6,4,2,3,2,1,4,95,63,53,SC,Steadiness-Conscientious,ENFJ,,,4,2024,3.888888888888889
EMP100567,4.0,2024,NURLITA ANANDA,391102,2,4,1,3,5,3,1,4,1,79,81,55,CD,Conscientious-Dominant,ESFP,87.0,22.0,6,2024,4.222222222222222
EMP100568,3.0,2024,HANA DHARMA GUNAWAN,151270,2,3,6,5,4,3,1,2,3,61,71,89,NAN,Steadiness-Influencer,ENTJ,96.0,24.0,1,2024,2.875
EMP100569,2.0,2024,ZAKI ANGGARA,401004,4,3,6,1,5,1,1,3,3,30,54,57,IS,Influencer-Steadiness,ISFJ,85.0,34.0,10,2024,1.0
EMP100570,2.0,2024,DEWI MAHARDIKA PURNAMA,529446,2,3,6,4,4,2,3,3,6,72,51,70,IS,Influencer-Steadiness,ENFJ,,,9,2024,11.5
EMP100571,2.0,2024,YUNI SETIAWAN,809305,4,1,4,5,3,2,3,3,2,40,98,40,DS,Dominant-Steadiness,ESFP,139.0,39.0,10,2024,2.2222222222222223
EMP100572,3.0,2024,RAMA PRADANA,621816,3,1,2,1,5,1,2,1,3,53,60,65,CS,Conscientious-Steadiness,INFP,135.0,18.0,3,2024,2.6666666666666665
EMP100573,5.0,2024,ARIF PRAMUDITA SYAHPUTRA,979823,1,3,2,3,3,2,1,1,2,15,45,84,SD,Steadiness-Dominant,ESTP,135.0,22.0,1,2024,4.888888888888889
EMP100574,3.0,2024,KARTIKA PUTRA,698987,2,3,2,5,1,1,3,3,2,64,27,59,IS,Influencer-Steadiness,INFP,116.0,33.0,4,2024,3.0
EMP100575,3.0,2024,PRASETYO HANDAYANI,978825,3,3,4,6,5,2,2,2,6,10,68,81,NAN,Steadiness-Conscientious,INFP,108.0,31.0,1,2024,3.1
EMP100576,2.0,2024,ANDI WIJAYA KUSUMA,344402,3,2,4,1,2,2,1,4,6,48,34,40,DS,Dominant-Steadiness,ENFP,99.0,37.0,6,2024,2.2
EMP100577,3.0,2024,UMAR ANUGRAH HIDAYAT,169857,4,3,2,3,1,2,1,3,3,79,34,25,SD,Steadiness-Dominant,ENFP,,30.0,6,2024,3.0
EMP100578,1.0,2024,TEGUH ANGGARA,367278,4,1,5,1,4,2,1,1,2,72,72,63,DC,Dominant-Conscientious,ENTJ,136.0,26.0,1,2024,1.3
EMP100579,3.0,2024,YOGA SINAGA,451139,3,1,6,3,1,1,2,3,1,55,43,48,ID,Influencer-Dominant,INFJ,130.0,29.0,8,2024,3.0
EMP100580,4.0,2024,ADI LUKMAN,469086,1,3,3,2,3,3,3,3,4,39,24,64,SD,Steadiness-Dominant,INFJ,97.0,37.0,8,2024,4.0
EMP100581,,2024,WAHYU DHARMA SANTOSO,990199,4,1,5,3,5,3,3,1,3,41,34,22,DI,Dominant-Influencer,ENTP,104.0,21.0,1,2024,2.7777777777777777
EMP100582,2.0,2024,WULAN NABILA FAUZIAH,620375,2,1,4,2,2,3,3,1,2,58,78,72,DC,Dominant-Conscientious,INFP,104.0,34.0,1,2024,2.111111111111111
EMP100583,3.0,2024,DINDA ZULFIKAR HERLAMBANG,775302,4,1,6,1,4,2,3,4,5,75,87,27,DC,Dominant-Conscientious,NAN,115.0,19.0,9,2024,2.8
EMP100584,2.0,2024,SATYA ANANDA,506260,2,3,3,3,1,3,2,1,1,80,63,34,NAN,Dominant-Steadiness,ESFJ,119.0,33.0,1,2024,1.9
EMP100585,5.0,2024,INDRA ROHMAN,388751,4,1,6,6,3,3,1,3,4,18,51,22,ID,Influencer-Dominant,INTJ,113.0,29.0,1,2024,4.6
EMP100586,4.0,2024,ADIT HARTANTO,923680,1,2,4,6,2,3,3,1,1,33,43,23,IS,Influencer-Steadiness,ENFJ,111.0,20.0,7,2024,4.0
EMP100587,3.0,2024,NABILA SYAHPUTRA,173877,1,3,4,3,3,1,3,2,1,54,66,95,ID,Influencer-Dominant,ENFP,113.0,25.0,2,2024,3.4
EMP100588,2.0,2024,INTAN ROHMAN,185888,1,4,5,5,4,2,3,1,3,84,33,36,SC,Steadiness-Conscientious,ENTJ,102.0,33.0,10,2024,2.2
EMP100589,4.0,2024,ANISA TRI PAMUNGKAS,832493,2,3,2,4,2,1,1,1,1,41,36,21,SD,Steadiness-Dominant,ENFP,,,9,2024,4.25
EMP100590,3.0,2024,PUTRI RACHMAN HARTANTO,651557,2,1,5,4,3,2,2,2,3,59,49,39,ID,Influencer-Dominant,INTJ,,,5,2024,3.0
EMP100591,5.0,2024,KURNIA GINTING,535552,4,3,5,3,3,3,2,2,4,52,46,39,SI,Steadiness-Influencer,ENFJ,86.0,28.0,4,2024,3.8
EMP100592,4.0,2024,GALIH HANDAYANI,454909,2,1,6,4,3,1,3,4,6,51,91,38,DI,Dominant-Influencer,ENTP,,,9,2024,3.875
EMP100593,1.0,2024,HADI SANTOSO,718540,4,2,1,2,4,3,1,4,4,12,68,23,ID,Influencer-Dominant,ISFP,139.0,28.0,7,2024,1.0
EMP100594,1.0,2024,TEGUH SINAGA,615125,4,2,4,2,3,2,1,1,3,73,23,31,DI,Dominant-Influencer,ESFP,134.0,41.0,10,2024,1.2
EMP100595,5.0,2024,LESTARI SAPUTRA,347680,2,1,2,4,2,2,3,1,6,84,70,70,SI,Steadiness-Influencer,ESTJ,,,2,2024,4.666666666666667
EMP100596,3.0,2024,DIMAS AJI HIDAYAT,171964,1,4,6,4,4,1,3,3,4,50,21,36,NAN,Conscientious-Influencer,NAN,,,9,2024,3.0
EMP100597,,2024,FAJAR MAULANA,810974,1,1,1,6,2,3,1,3,2,58,86,81,IS,Influencer-Steadiness,INTJ,97.0,27.0,1,2024,2.2222222222222223
EMP100598,1.0,2024,ADIT AJI TAMBA,330408,1,4,6,5,2,1,1,2,6,39,53,94,NAN,Conscientious-Influencer,NAN,124.0,24.0,2,2024,1.0
EMP100599,3.0,2024,DIMAS KURNIAWAN,545270,2,1,2,2,1,1,3,4,1,16,49,86,CD,Conscientious-Dominant,INFP,81.0,23.0,5,2024,3.2
EMP100600,3.0,2024,ZAKI WIJAYA,183834,4,4,4,2,3,1,3,4,5,12,46,56,SI,Steadiness-Influencer,ISTJ,137.0,18.0,7,2024,3.111111111111111
EMP100601,2.0,2024,NURLITA SUBEKTI,916084,4,2,3,2,2,2,2,2,2,70,52,37,CD,Conscientious-Dominant,ISFP,123.0,23.0,1,2024,2.2
EMP100602,3.0,2024,RIFQI ANANDA,804854,4,4,1,2,1,3,2,1,1,53,29,66,DS,Dominant-Steadiness,ESTP,,33.0,6,2024,2.6666666666666665
EMP100603,3.0,2024,AHMAD HANDAYANI,490479,3,1,6,1,5,3,3,4,2,71,70,59,CS,Conscientious-Steadiness,ISTJ,107.0,22.0,5,2024,1.1
EMP100604,4.0,2024,YOGA LUKMAN,218375,3,2,4,4,5,3,1,3,5,1,94,61,CS,Conscientious-Steadiness,ISTP,,,6,2024,4.125
EMP100605,4.0,2024,DWI ANGGARA,969799,1,3,1,4,5,2,3,3,3,73,89,90,ID,Influencer-Dominant,ISTP,,,4,2024,3.7777777777777777
EMP100606,2.0,2024,WULAN CANDRA SAPUTRA,597645,2,1,1,6,1,3,1,2,3,52,51,97,CD,Conscientious-Dominant,ENFJ,97.0,28.0,4,2024,2.25
EMP100607,4.0,2024,RIFQI HALIM,676526,2,4,5,6,3,2,3,1,6,77,66,44,NAN,Influencer-Steadiness,ENTP,82.0,26.0,2,2024,3.7777777777777777
EMP100608,5.0,2024,RANI KURNIAWAN,984426,1,4,6,6,4,1,3,4,2,17,31,31,DS,Dominant-Steadiness,ENTJ,,19.0,8,2024,4.888888888888889
EMP100609,3.0,2024,OKTAVIA NABILA GINTING,886572,4,2,6,3,2,1,3,3,5,45,25,39,NAN,Steadiness-Influencer,ENFP,114.0,26.0,8,2024,3.0
EMP100610,3.0,2024,HANA ROHMAN,363463,2,4,1,5,5,1,3,3,4,71,47,70,ID,Influencer-Dominant,ISFJ,94.0,28.0,3,2024,3.2
EMP100611,3.0,2024,INDRA SINAGA,461530,1,2,6,1,2,3,1,1,6,83,42,100,IC,Influencer-Conscientious,NAN,114.0,26.0,10,2024,3.0
EMP100612,3.0,2024,ADIT UTAMI,645697,1,4,5,1,3,1,3,2,1,87,38,85,CI,Conscientious-Influencer,ESFP,115.0,12.0,5,2024,2.8
EMP100613,4.0,2024,CAHYO NABILA SITUMORANG,117437,2,3,6,1,4,3,2,2,6,24,41,82,IC,Influencer-Conscientious,ESTP,114.0,20.0,4,2024,3.8
EMP100614,2.0,2024,CAHYO PRATAMA,887756,4,2,3,1,3,1,2,2,1,25,40,39,NAN,Influencer-Conscientious,ESFP,133.0,28.0,10,2024,1.9
EMP100615,4.0,2024,AHMAD HALIM NUGROHO,980688,2,1,4,5,1,3,1,4,1,86,79,50,SI,Steadiness-Influencer,ISTP,139.0,29.0,10,2024,4.1
EMP100616,3.0,2024,NADIA RAMADHAN,954078,2,4,3,2,2,2,2,4,2,46,86,92,SI,Steadiness-Influencer,ESTP,88.0,30.0,8,2024,3.111111111111111
EMP100617,4.0,2024,EKO RAHMAWATI,649579,4,1,1,1,3,1,3,4,5,32,22,78,DC,Dominant-Conscientious,ENFJ,104.0,29.0,2,2024,3.9
EMP100618,4.0,2024,ARIF RAMADHAN,343530,1,4,2,1,4,3,1,1,3,81,95,72,NAN,Dominant-Influencer,ISTJ,140.0,34.0,1,2024,4.3
EMP100619,1.0,2024,ADI CANDRA FIRMANSYAH,655260,3,2,1,2,3,1,2,4,1,49,33,93,SC,Steadiness-Conscientious,ISTJ,114.0,21.0,10,2024,1.1
EMP100620,3.0,2024,OKA KUSUMA,908837,4,2,3,5,4,1,2,4,3,76,83,62,CI,Conscientious-Influencer,ENTP,119.0,38.0,2,2024,3.2222222222222223
EMP100621,1.0,2024,ZAHRA FAUZIAH,482321,3,2,6,1,1,3,1,4,5,77,38,47,CS,Conscientious-Steadiness,ENFP,87.0,23.0,9,2024,1.2222222222222223
EMP100622,1.0,2024,AHMAD ANUGRAH ANGGARA,858526,1,3,2,5,2,3,1,1,1,20,71,65,NAN,Dominant-Influencer,ENTP,90.0,24.0,5,2024,1.1
EMP100623,4.0,2024,HADI SIMANJUNTAK,213338,1,1,3,3,3,1,3,1,2,53,52,60,SC,Steadiness-Conscientious,ENTJ,82.0,32.0,6,2024,4.0
EMP100624,4.0,2024,LUTHFI FIRMANSYAH,839593,2,4,4,6,4,1,3,1,4,38,46,89,CI,Conscientious-Influencer,ENTJ,95.0,33.0,3,2024,4.222222222222222
EMP100625,4.0,2024,DWI UTAMI,851937,4,2,4,2,2,3,3,3,3,83,81,53,DI,Dominant-Influencer,ENTJ,132.0,30.0,9,2024,3.5555555555555554
EMP100626,2.0,2024,ARIF NUGROHO,716358,2,1,4,2,3,1,3,2,6,8,54,28,DI,Dominant-Influencer,ISFJ,81.0,32.0,8,2024,2.0
EMP100627,4.0,2024,HADI HANDAYANI,462656,3,3,6,5,4,2,2,3,2,19,96,72,SC,Steadiness-Conscientious,INTP,106.0,26.0,9,2024,3.7777777777777777
EMP100628,3.0,2024,FITRI DHARMA SIREGAR,777098,2,4,5,6,5,3,1,2,1,12,86,33,SC,Steadiness-Conscientious,ESTJ,84.0,31.0,7,2024,3.4444444444444446
EMP100629,3.0,2024,MAHENDRA SUBEKTI,197973,2,3,1,6,2,1,3,2,1,34,28,33,CS,Conscientious-Steadiness,ISFP,124.0,32.0,1,2024,2.7
EMP100630,4.0,2024,MAYA CANDRA MAULIDA,606823,1,1,5,4,2,3,3,1,2,8,60,96,CS,Conscientious-Steadiness,ENTP,,,5,2024,3.142857142857143
EMP100631,4.0,2024,ZAHRA DHARMA ZULFIKAR,722067,3,3,4,6,3,1,2,4,6,58,90,26,NAN,Steadiness-Conscientious,ENTP,119.0,26.0,9,2024,4.1
EMP100632,,2024,RANI PRAMUDITA SUHARTO,898636,1,4,3,4,2,3,2,3,1,77,62,69,DS,Dominant-Steadiness,ESFJ,,,3,2024,2.0
EMP100633,2.0,2024,DEWI SETIAWAN,932462,1,4,5,3,4,1,3,4,2,54,83,92,DC,Dominant-Conscientious,INTP,110.0,20.0,9,2024,12.88888888888889
EMP100634,3.0,2024,NUGROHO PRATAMA,340616,3,1,1,5,3,2,2,1,3,55,52,71,CD,Conscientious-Dominant,ENTP,117.0,28.0,5,2024,2.7777777777777777
EMP100635,3.0,2024,UMAR DHARMA FAUZIAH,809242,1,1,4,5,1,3,2,1,4,19,64,62,SD,Steadiness-Dominant,INTP,133.0,17.0,1,2024,3.111111111111111
EMP100636,3.0,2024,RAMA AJI WIBOWO,416363,2,2,3,2,1,3,3,1,6,76,24,49,IS,Influencer-Steadiness,ENFJ,80.0,34.0,3,2024,3.0
EMP100637,3.0,2024,RANI ADI SIMANJUNTAK,701057,3,2,4,6,1,1,3,3,4,52,31,26,SI,Steadiness-Influencer,ISTP,105.0,22.0,10,2024,2.75
EMP100638,3.0,2024,BUDI YUDHISTIRA PERMADI,264996,2,1,3,4,5,1,3,1,2,64,47,47,ID,Influencer-Dominant,ISFP,,,1,2024,2.9
EMP100639,1.0,2024,IMAN PRATAMA,299914,2,2,5,2,4,2,2,3,1,54,94,52,DC,Dominant-Conscientious,INFP,138.0,27.0,1,2024,1.0
